quant_method,dataset,part,model,nbits,group_size,layer,sensitivity
hqq,pileval,mlp_down,Llama-2-7b-hf,4,64,7,4.949917274643667e-5
hqq,pileval,attn_in,Llama-2-7b-hf,4,64,8,8.275920117739588e-5
hqq,pileval,attn_out,Llama-2-7b-hf,4,64,8,3.149401891278103e-5
hqq,pileval,mlp_gate,Llama-2-7b-hf,4,64,8,7.177540828706697e-5
hqq,pileval,mlp_down,Llama-2-7b-hf,4,64,8,6.067876165616326e-5
hqq,pileval,attn_in,Llama-2-7b-hf,4,64,9,1.2172867718618363e-4
hqq,pileval,attn_out,Llama-2-7b-hf,4,64,9,4.24713252868969e-5
hqq,pileval,mlp_gate,Llama-2-7b-hf,4,64,9,8.42771987663582e-5
hqq,pileval,mlp_down,Llama-2-7b-hf,4,64,9,6.981325714150444e-5
hqq,pileval,attn_in,Llama-2-7b-hf,4,64,10,1.2341282854322344e-4
hqq,pileval,attn_out,Llama-2-7b-hf,4,64,10,5.917765520280227e-5
hqq,pileval,mlp_gate,Llama-2-7b-hf,4,64,10,9.913711255649105e-5
hqq,pileval,mlp_down,Llama-2-7b-hf,4,64,10,8.062620327109471e-5
hqq,pileval,attn_in,Llama-2-7b-hf,4,64,11,1.4837335038464516e-4
hqq,pileval,attn_out,Llama-2-7b-hf,4,64,11,6.026827759342268e-5
hqq,pileval,mlp_gate,Llama-2-7b-hf,4,64,11,1.1187846394022927e-4
hqq,pileval,mlp_down,Llama-2-7b-hf,4,64,11,9.217795013682917e-5
hqq,pileval,attn_in,Llama-2-7b-hf,4,64,12,1.613202621228993e-4
hqq,pileval,attn_out,Llama-2-7b-hf,4,64,12,7.075531175360084e-5
hqq,pileval,mlp_gate,Llama-2-7b-hf,4,64,12,1.263067970285192e-4
hqq,pileval,mlp_down,Llama-2-7b-hf,4,64,12,1.0519409261178225e-4
hqq,pileval,attn_in,Llama-2-7b-hf,4,64,13,1.523020473541692e-4
hqq,pileval,attn_out,Llama-2-7b-hf,4,64,13,7.67381425248459e-5
hqq,pileval,mlp_gate,Llama-2-7b-hf,4,64,13,1.5027161862235516e-4
hqq,pileval,mlp_down,Llama-2-7b-hf,4,64,13,1.2898707063868642e-4
hqq,pileval,attn_in,Llama-2-7b-hf,4,64,14,1.7738113820087165e-4
hqq,pileval,attn_out,Llama-2-7b-hf,4,64,14,8.662589243613183e-5
hqq,pileval,mlp_gate,Llama-2-7b-hf,4,64,14,1.6938253247644752e-4
hqq,pileval,mlp_down,Llama-2-7b-hf,4,64,14,1.5278153296094388e-4
hqq,pileval,attn_in,Llama-2-7b-hf,4,64,15,1.9123419770039618e-4
hqq,pileval,attn_out,Llama-2-7b-hf,4,64,15,9.319519449491054e-5
hqq,pileval,mlp_gate,Llama-2-7b-hf,4,64,15,2.099390549119562e-4
hqq,pileval,mlp_down,Llama-2-7b-hf,4,64,15,1.92236591828987e-4
hqq,pileval,attn_in,Llama-2-7b-hf,4,64,16,2.2740692656952888e-4
hqq,pileval,attn_out,Llama-2-7b-hf,4,64,16,1.3398118608165532e-4
hqq,pileval,mlp_gate,Llama-2-7b-hf,4,64,16,2.720398479141295e-4
hqq,pileval,mlp_down,Llama-2-7b-hf,4,64,16,2.808569115586579e-4
hqq,pileval,attn_in,Llama-2-7b-hf,4,64,17,1.8193048890680075e-4
hqq,pileval,attn_out,Llama-2-7b-hf,4,64,17,9.519917512079701e-5
hqq,pileval,mlp_gate,Llama-2-7b-hf,4,64,17,3.0208012321963906e-4
hqq,pileval,mlp_down,Llama-2-7b-hf,4,64,17,2.9216750408522785e-4
hqq,pileval,attn_in,Llama-2-7b-hf,4,64,18,1.9963789964094758e-4
hqq,pileval,attn_out,Llama-2-7b-hf,4,64,18,1.1155115498695523e-4
hqq,pileval,mlp_gate,Llama-2-7b-hf,4,64,18,3.5903716343455017e-4
hqq,pileval,mlp_down,Llama-2-7b-hf,4,64,18,3.533831622917205e-4
hqq,pileval,attn_in,Llama-2-7b-hf,4,64,19,1.6247964231297374e-4
hqq,pileval,attn_out,Llama-2-7b-hf,4,64,19,9.622184006730095e-5
hqq,pileval,mlp_gate,Llama-2-7b-hf,4,64,19,4.1256987606175244e-4
hqq,pileval,mlp_down,Llama-2-7b-hf,4,64,19,3.9766280679032207e-4
hqq,pileval,attn_in,Llama-2-7b-hf,4,64,20,1.9958704069722444e-4
hqq,pileval,attn_out,Llama-2-7b-hf,4,64,20,1.1364324745954946e-4
hqq,pileval,mlp_gate,Llama-2-7b-hf,4,64,20,4.8459292156621814e-4
hqq,pileval,mlp_down,Llama-2-7b-hf,4,64,20,4.8140791477635503e-4
hqq,pileval,attn_in,Llama-2-7b-hf,4,64,21,1.697187835816294e-4
hqq,pileval,attn_out,Llama-2-7b-hf,4,64,21,1.0500274220248684e-4
hqq,pileval,mlp_gate,Llama-2-7b-hf,4,64,21,5.333480658009648e-4
hqq,pileval,mlp_down,Llama-2-7b-hf,4,64,21,4.8393046017736197e-4
hqq,pileval,attn_in,Llama-2-7b-hf,4,64,22,2.710487460717559e-4
hqq,pileval,attn_out,Llama-2-7b-hf,4,64,22,1.31516411784105e-4
hqq,pileval,mlp_gate,Llama-2-7b-hf,4,64,22,6.08640955761075e-4
hqq,pileval,mlp_down,Llama-2-7b-hf,4,64,22,5.396594642661512e-4
hqq,pileval,attn_in,Llama-2-7b-hf,4,64,23,2.2279600671026856e-4
hqq,pileval,attn_out,Llama-2-7b-hf,4,64,23,1.1295548756606877e-4
hqq,pileval,mlp_gate,Llama-2-7b-hf,4,64,23,6.79080665577203e-4
hqq,pileval,mlp_down,Llama-2-7b-hf,4,64,23,5.731675773859024e-4
hqq,pileval,attn_in,Llama-2-7b-hf,4,64,24,2.745922247413546e-4
hqq,pileval,attn_out,Llama-2-7b-hf,4,64,24,1.4576167450286448e-4
hqq,pileval,mlp_gate,Llama-2-7b-hf,4,64,24,7.426660740748048e-4
hqq,pileval,mlp_down,Llama-2-7b-hf,4,64,24,5.940698902122676e-4
hqq,pileval,attn_in,Llama-2-7b-hf,4,64,25,2.396950585534796e-4
hqq,pileval,attn_out,Llama-2-7b-hf,4,64,25,1.1872268805745989e-4
hqq,pileval,mlp_gate,Llama-2-7b-hf,4,64,25,8.360930369235575e-4
hqq,pileval,mlp_down,Llama-2-7b-hf,4,64,25,6.420676363632083e-4
hqq,pileval,attn_in,Llama-2-7b-hf,4,64,26,3.93207767046988e-4
hqq,pileval,attn_out,Llama-2-7b-hf,4,64,26,2.0280107855796814e-4
hqq,pileval,mlp_gate,Llama-2-7b-hf,4,64,26,9.38576296903193e-4
hqq,pileval,mlp_down,Llama-2-7b-hf,4,64,26,6.941358442418277e-4
hqq,pileval,attn_in,Llama-2-7b-hf,4,64,27,3.1607458367943764e-4
hqq,pileval,attn_out,Llama-2-7b-hf,4,64,27,1.8604610522743315e-4
hqq,pileval,mlp_gate,Llama-2-7b-hf,4,64,27,0.0010777750285342336
hqq,pileval,mlp_down,Llama-2-7b-hf,4,64,27,8.032343466766179e-4
hqq,pileval,attn_in,Llama-2-7b-hf,4,64,28,3.718503867276013e-4
hqq,pileval,attn_out,Llama-2-7b-hf,4,64,28,2.210345701314509e-4
hqq,pileval,mlp_gate,Llama-2-7b-hf,4,64,28,0.0012836423702538013
hqq,pileval,mlp_down,Llama-2-7b-hf,4,64,28,0.0010198998497799039
hqq,pileval,attn_in,Llama-2-7b-hf,4,64,29,3.9460937841795385e-4
hqq,pileval,attn_out,Llama-2-7b-hf,4,64,29,2.2196362260729074e-4
hqq,pileval,mlp_gate,Llama-2-7b-hf,4,64,29,0.0015612951247021556
hqq,pileval,mlp_down,Llama-2-7b-hf,4,64,29,0.001442722394131124
hqq,pileval,attn_in,Llama-2-7b-hf,4,64,30,4.4782337499782443e-4
hqq,pileval,attn_out,Llama-2-7b-hf,4,64,30,2.9881519731134176e-4
hqq,pileval,mlp_gate,Llama-2-7b-hf,4,64,30,0.0025908066891133785
hqq,pileval,mlp_down,Llama-2-7b-hf,4,64,30,0.006203715689480305
hqq,pileval,attn_in,Llama-2-7b-hf,4,64,31,0.0020526100415736437
hqq,pileval,attn_out,Llama-2-7b-hf,4,64,31,4.0688703302294016e-4
hqq,pileval,mlp_gate,Llama-2-7b-hf,4,64,31,0.0053017633035779
hqq,pileval,mlp_down,Llama-2-7b-hf,4,64,31,0.01145612820982933
hqq,wikitext,attn_in,Llama-2-7b-hf,4,64,0,3.4034312079711526e-7
hqq,wikitext,attn_out,Llama-2-7b-hf,4,64,0,6.010779998177895e-7
hqq,wikitext,mlp_gate,Llama-2-7b-hf,4,64,0,1.1771462027354573e-7
hqq,wikitext,mlp_down,Llama-2-7b-hf,4,64,0,1.1685931440297281e-6
hqq,wikitext,attn_in,Llama-2-7b-hf,4,64,1,1.1517481652845163e-6
hqq,wikitext,attn_out,Llama-2-7b-hf,4,64,1,2.4329899588337867e-6
hqq,wikitext,mlp_gate,Llama-2-7b-hf,4,64,1,3.806508539128117e-5
hqq,wikitext,mlp_down,Llama-2-7b-hf,4,64,1,0.016534890979528427
hqq,wikitext,attn_in,Llama-2-7b-hf,4,64,2,2.5358367565786466e-6
hqq,wikitext,attn_out,Llama-2-7b-hf,4,64,2,1.2009498959741904e-6
hqq,wikitext,mlp_gate,Llama-2-7b-hf,4,64,2,3.573282583602122e-6
hqq,wikitext,mlp_down,Llama-2-7b-hf,4,64,2,5.0414882935001515e-6
hqq,wikitext,attn_in,Llama-2-7b-hf,4,64,3,7.827351510059088e-6
hqq,wikitext,attn_out,Llama-2-7b-hf,4,64,3,2.929086576841655e-6
hqq,wikitext,mlp_gate,Llama-2-7b-hf,4,64,3,8.647631148051005e-6
hqq,wikitext,mlp_down,Llama-2-7b-hf,4,64,3,8.087976311799139e-6
hqq,wikitext,attn_in,Llama-2-7b-hf,4,64,4,1.496404547651764e-5
hqq,wikitext,attn_out,Llama-2-7b-hf,4,64,4,5.308792424330022e-6
hqq,wikitext,mlp_gate,Llama-2-7b-hf,4,64,4,1.7564496374689043e-5
hqq,wikitext,mlp_down,Llama-2-7b-hf,4,64,4,2.8490356271504425e-5
hqq,wikitext,attn_in,Llama-2-7b-hf,4,64,5,2.9315997380763292e-5
hqq,wikitext,attn_out,Llama-2-7b-hf,4,64,5,1.1315745723550208e-5
hqq,wikitext,mlp_gate,Llama-2-7b-hf,4,64,5,2.7615809813141823e-5
hqq,wikitext,mlp_down,Llama-2-7b-hf,4,64,5,2.4294538889080286e-5
hqq,wikitext,attn_in,Llama-2-7b-hf,4,64,6,3.660861329990439e-5
hqq,wikitext,attn_out,Llama-2-7b-hf,4,64,6,1.4060364264878444e-5
hqq,wikitext,mlp_gate,Llama-2-7b-hf,4,64,6,4.1178900573868304e-5
hqq,wikitext,mlp_down,Llama-2-7b-hf,4,64,6,3.665543408715166e-5
hqq,wikitext,attn_in,Llama-2-7b-hf,4,64,7,4.3807642214233056e-5
hqq,wikitext,attn_out,Llama-2-7b-hf,4,64,7,1.918385169119574e-5
hqq,wikitext,mlp_gate,Llama-2-7b-hf,4,64,7,5.710193727281876e-5
hqq,wikitext,mlp_down,Llama-2-7b-hf,4,64,7,4.9641344958217815e-5
hqq,wikitext,attn_in,Llama-2-7b-hf,4,64,8,7.296985859284177e-5
hqq,wikitext,attn_out,Llama-2-7b-hf,4,64,8,2.9844311939086765e-5
hqq,wikitext,mlp_gate,Llama-2-7b-hf,4,64,8,7.188026211224496e-5
hqq,wikitext,mlp_down,Llama-2-7b-hf,4,64,8,6.123173807282001e-5
hqq,wikitext,attn_in,Llama-2-7b-hf,4,64,9,1.110483062802814e-4
hqq,wikitext,attn_out,Llama-2-7b-hf,4,64,9,3.9884831494418904e-5
hqq,wikitext,mlp_gate,Llama-2-7b-hf,4,64,9,8.435909694526345e-5
hqq,wikitext,mlp_down,Llama-2-7b-hf,4,64,9,7.213224307633936e-5
hqq,wikitext,attn_in,Llama-2-7b-hf,4,64,10,1.142088949563913e-4
hqq,wikitext,attn_out,Llama-2-7b-hf,4,64,10,5.428529766504653e-5
hqq,wikitext,mlp_gate,Llama-2-7b-hf,4,64,10,9.945266356226057e-5
hqq,wikitext,mlp_down,Llama-2-7b-hf,4,64,10,8.142687875078991e-5
hqq,wikitext,attn_in,Llama-2-7b-hf,4,64,11,1.3013319403398782e-4
hqq,wikitext,attn_out,Llama-2-7b-hf,4,64,11,5.276029332890175e-5
hqq,wikitext,mlp_gate,Llama-2-7b-hf,4,64,11,1.1020658712368459e-4
hqq,wikitext,mlp_down,Llama-2-7b-hf,4,64,11,9.242202941095456e-5
hqq,wikitext,attn_in,Llama-2-7b-hf,4,64,12,1.440309570170939e-4
hqq,wikitext,attn_out,Llama-2-7b-hf,4,64,12,6.241056689759716e-5
hqq,wikitext,mlp_gate,Llama-2-7b-hf,4,64,12,1.2335790961515158e-4
hqq,wikitext,mlp_down,Llama-2-7b-hf,4,64,12,1.0232977365376428e-4
hqq,wikitext,attn_in,Llama-2-7b-hf,4,64,13,1.3748327910434455e-4
hqq,wikitext,attn_out,Llama-2-7b-hf,4,64,13,7.264675514306873e-5
hqq,wikitext,mlp_gate,Llama-2-7b-hf,4,64,13,1.4575847308151424e-4
hqq,wikitext,mlp_down,Llama-2-7b-hf,4,64,13,1.2523878831416368e-4
hqq,wikitext,attn_in,Llama-2-7b-hf,4,64,14,1.5674138558097184e-4
hqq,wikitext,attn_out,Llama-2-7b-hf,4,64,14,7.710159115958959e-5
hqq,wikitext,mlp_gate,Llama-2-7b-hf,4,64,14,1.6512561705894768e-4
hqq,wikitext,mlp_down,Llama-2-7b-hf,4,64,14,1.4770631969440728e-4
hqq,wikitext,attn_in,Llama-2-7b-hf,4,64,15,1.753905526129529e-4
hqq,wikitext,attn_out,Llama-2-7b-hf,4,64,15,8.617420098744333e-5
hqq,wikitext,mlp_gate,Llama-2-7b-hf,4,64,15,2.0504150597844273e-4
hqq,wikitext,mlp_down,Llama-2-7b-hf,4,64,15,1.875102607300505e-4
hqq,wikitext,attn_in,Llama-2-7b-hf,4,64,16,1.986569695873186e-4
hqq,wikitext,attn_out,Llama-2-7b-hf,4,64,16,1.1189029464730993e-4
hqq,wikitext,mlp_gate,Llama-2-7b-hf,4,64,16,2.596763370092958e-4
hqq,wikitext,mlp_down,Llama-2-7b-hf,4,64,16,2.8082451899535954e-4
hqq,wikitext,attn_in,Llama-2-7b-hf,4,64,17,1.6612767649348825e-4
hqq,wikitext,attn_out,Llama-2-7b-hf,4,64,17,9.374646469950676e-5
hqq,wikitext,mlp_gate,Llama-2-7b-hf,4,64,17,2.9306579381227493e-4
hqq,wikitext,mlp_down,Llama-2-7b-hf,4,64,17,2.8955921879969537e-4
hqq,wikitext,attn_in,Llama-2-7b-hf,4,64,18,1.7386412946507335e-4
hqq,wikitext,attn_out,Llama-2-7b-hf,4,64,18,8.849817095324397e-5
hqq,wikitext,mlp_gate,Llama-2-7b-hf,4,64,18,3.461211745161563e-4
hqq,wikitext,mlp_down,Llama-2-7b-hf,4,64,18,3.39338555932045e-4
hqq,wikitext,attn_in,Llama-2-7b-hf,4,64,19,1.423088542651385e-4
hqq,wikitext,attn_out,Llama-2-7b-hf,4,64,19,8.437425276497379e-5
hqq,wikitext,mlp_gate,Llama-2-7b-hf,4,64,19,3.915840352419764e-4
hqq,wikitext,mlp_down,Llama-2-7b-hf,4,64,19,3.754474164452404e-4
hqq,wikitext,attn_in,Llama-2-7b-hf,4,64,20,1.8858484691008925e-4
hqq,wikitext,attn_out,Llama-2-7b-hf,4,64,20,1.1132175131933764e-4
hqq,wikitext,mlp_gate,Llama-2-7b-hf,4,64,20,4.608108720276505e-4
hqq,wikitext,mlp_down,Llama-2-7b-hf,4,64,20,4.668059409596026e-4
hqq,wikitext,attn_in,Llama-2-7b-hf,4,64,21,1.4579447451978922e-4
hqq,wikitext,attn_out,Llama-2-7b-hf,4,64,21,7.981640374055132e-5
hqq,wikitext,mlp_gate,Llama-2-7b-hf,4,64,21,5.207860958762467e-4
hqq,wikitext,mlp_down,Llama-2-7b-hf,4,64,21,4.950902075506747e-4
hqq,wikitext,attn_in,Llama-2-7b-hf,4,64,22,2.5943349464796484e-4
hqq,wikitext,attn_out,Llama-2-7b-hf,4,64,22,1.2716469063889235e-4
hqq,wikitext,mlp_gate,Llama-2-7b-hf,4,64,22,5.821113009005785e-4
hqq,wikitext,mlp_down,Llama-2-7b-hf,4,64,22,5.227244691923261e-4
hqq,wikitext,attn_in,Llama-2-7b-hf,4,64,23,2.1939062571618706e-4
hqq,wikitext,attn_out,Llama-2-7b-hf,4,64,23,1.2026153854094446e-4
hqq,wikitext,mlp_gate,Llama-2-7b-hf,4,64,23,6.595389568246901e-4
hqq,wikitext,mlp_down,Llama-2-7b-hf,4,64,23,5.595867987722158e-4
hqq,wikitext,attn_in,Llama-2-7b-hf,4,64,24,2.5151591398753226e-4
hqq,wikitext,attn_out,Llama-2-7b-hf,4,64,24,1.3070055865682662e-4
hqq,wikitext,mlp_gate,Llama-2-7b-hf,4,64,24,7.266387692652643e-4
hqq,wikitext,mlp_down,Llama-2-7b-hf,4,64,24,5.939772818237543e-4
hqq,wikitext,attn_in,Llama-2-7b-hf,4,64,25,2.6749217067845166e-4
hqq,wikitext,attn_out,Llama-2-7b-hf,4,64,25,1.6913682338781655e-4
hqq,wikitext,mlp_gate,Llama-2-7b-hf,4,64,25,8.293717983178794e-4
hqq,wikitext,mlp_down,Llama-2-7b-hf,4,64,25,6.299723754636943e-4
hqq,wikitext,attn_in,Llama-2-7b-hf,4,64,26,3.4570484422147274e-4
hqq,wikitext,attn_out,Llama-2-7b-hf,4,64,26,1.9048516696784645e-4
hqq,wikitext,mlp_gate,Llama-2-7b-hf,4,64,26,9.31687478441745e-4
hqq,wikitext,mlp_down,Llama-2-7b-hf,4,64,26,6.992227863520384e-4
hqq,wikitext,attn_in,Llama-2-7b-hf,4,64,27,3.0826570582576096e-4
hqq,wikitext,attn_out,Llama-2-7b-hf,4,64,27,1.8694715981837362e-4
hqq,wikitext,mlp_gate,Llama-2-7b-hf,4,64,27,0.0010744528844952583
hqq,wikitext,mlp_down,Llama-2-7b-hf,4,64,27,8.121752762235701e-4
hqq,wikitext,attn_in,Llama-2-7b-hf,4,64,28,3.9779552025720477e-4
hqq,wikitext,attn_out,Llama-2-7b-hf,4,64,28,2.5664293207228184e-4
hqq,wikitext,mlp_gate,Llama-2-7b-hf,4,64,28,0.0012471976224333048
hqq,wikitext,mlp_down,Llama-2-7b-hf,4,64,28,9.47212683968246e-4
hqq,wikitext,attn_in,Llama-2-7b-hf,4,64,29,4.1706193587742746e-4
hqq,wikitext,attn_out,Llama-2-7b-hf,4,64,29,2.5894047576002777e-4
hqq,wikitext,mlp_gate,Llama-2-7b-hf,4,64,29,0.001486502354964614
hqq,wikitext,mlp_down,Llama-2-7b-hf,4,64,29,0.0015039019053801894
hqq,wikitext,attn_in,Llama-2-7b-hf,4,64,30,4.297570849303156e-4
hqq,wikitext,attn_out,Llama-2-7b-hf,4,64,30,3.190289717167616e-4
hqq,wikitext,mlp_gate,Llama-2-7b-hf,4,64,30,0.002585082547739148
hqq,wikitext,mlp_down,Llama-2-7b-hf,4,64,30,0.015789583325386047
hqq,wikitext,attn_in,Llama-2-7b-hf,4,64,31,0.00169906928204
hqq,wikitext,attn_out,Llama-2-7b-hf,4,64,31,4.624463617801666e-4
hqq,wikitext,mlp_gate,Llama-2-7b-hf,4,64,31,0.004995889030396938
hqq,wikitext,mlp_down,Llama-2-7b-hf,4,64,31,0.010541807860136032
hqq,bos,attn_in,Llama-2-7b-hf,8,128,0,2.845321089850472e-9
hqq,bos,attn_out,Llama-2-7b-hf,8,128,0,4.711396606182916e-9
hqq,bos,mlp_gate,Llama-2-7b-hf,8,128,0,8.139688922881305e-10
hqq,bos,mlp_down,Llama-2-7b-hf,8,128,0,7.738515606092733e-9
hqq,bos,attn_in,Llama-2-7b-hf,8,128,1,9.995788197159072e-9
hqq,bos,attn_out,Llama-2-7b-hf,8,128,1,1.9360372860433017e-8
hqq,bos,mlp_gate,Llama-2-7b-hf,8,128,1,1.0697228844946949e-6
hqq,bos,mlp_down,Llama-2-7b-hf,8,128,1,0.0016851195832714438
hqq,bos,attn_in,Llama-2-7b-hf,8,128,2,1.0787596593786475e-8
hqq,bos,attn_out,Llama-2-7b-hf,8,128,2,6.784384165570145e-9
hqq,bos,mlp_gate,Llama-2-7b-hf,8,128,2,1.4598890984984791e-8
hqq,bos,mlp_down,Llama-2-7b-hf,8,128,2,3.779759083499812e-8
hqq,bos,attn_in,Llama-2-7b-hf,8,128,3,3.520874614082459e-8
hqq,bos,attn_out,Llama-2-7b-hf,8,128,3,1.4416930760319246e-8
hqq,bos,mlp_gate,Llama-2-7b-hf,8,128,3,3.509476087515395e-8
hqq,bos,mlp_down,Llama-2-7b-hf,8,128,3,3.5505500761701114e-8
hqq,bos,attn_in,Llama-2-7b-hf,8,128,4,6.880402025899457e-8
hqq,bos,attn_out,Llama-2-7b-hf,8,128,4,2.8743309954393226e-8
hqq,bos,mlp_gate,Llama-2-7b-hf,8,128,4,7.469419927019771e-8
hqq,bos,mlp_down,Llama-2-7b-hf,8,128,4,1.77701252823681e-7
hqq,bos,attn_in,Llama-2-7b-hf,8,128,5,1.2232612789375708e-7
hqq,bos,attn_out,Llama-2-7b-hf,8,128,5,5.7102344186432674e-8
hqq,bos,mlp_gate,Llama-2-7b-hf,8,128,5,1.1971678759437054e-7
hqq,bos,mlp_down,Llama-2-7b-hf,8,128,5,1.0959465157611703e-7
hqq,bos,attn_in,Llama-2-7b-hf,8,128,6,1.8813592816968594e-7
hqq,bos,attn_out,Llama-2-7b-hf,8,128,6,6.28437106797719e-8
hqq,bos,mlp_gate,Llama-2-7b-hf,8,128,6,1.7773339777704678e-7
hqq,bos,mlp_down,Llama-2-7b-hf,8,128,6,1.563109606195212e-7
hqq,bos,attn_in,Llama-2-7b-hf,8,128,7,2.1404406425062916e-7
hqq,bos,attn_out,Llama-2-7b-hf,8,128,7,8.660800432380711e-8
hqq,bos,mlp_gate,Llama-2-7b-hf,8,128,7,2.48117231649303e-7
hqq,bos,mlp_down,Llama-2-7b-hf,8,128,7,2.223607538098804e-7
hqq,bos,attn_in,Llama-2-7b-hf,8,128,8,3.296198656244087e-7
hqq,bos,attn_out,Llama-2-7b-hf,8,128,8,1.2271057414636743e-7
hqq,bos,mlp_gate,Llama-2-7b-hf,8,128,8,3.132901156277512e-7
hqq,bos,mlp_down,Llama-2-7b-hf,8,128,8,2.8094132176192943e-7
hqq,bos,attn_in,Llama-2-7b-hf,8,128,9,5.890541387998383e-7
hqq,bos,attn_out,Llama-2-7b-hf,8,128,9,1.9936209127990878e-7
hqq,bos,mlp_gate,Llama-2-7b-hf,8,128,9,3.7508891637116903e-7
hqq,bos,mlp_down,Llama-2-7b-hf,8,128,9,3.023760086762195e-7
hqq,bos,attn_in,Llama-2-7b-hf,8,128,10,5.446111686069344e-7
hqq,bos,attn_out,Llama-2-7b-hf,8,128,10,2.188188830132276e-7
hqq,bos,mlp_gate,Llama-2-7b-hf,8,128,10,4.3794378257189237e-7
hqq,bos,mlp_down,Llama-2-7b-hf,8,128,10,3.336479039717233e-7
hqq,bos,attn_in,Llama-2-7b-hf,8,128,11,5.403893510447233e-7
hqq,bos,attn_out,Llama-2-7b-hf,8,128,11,1.9678712703807832e-7
hqq,bos,mlp_gate,Llama-2-7b-hf,8,128,11,4.81501672311424e-7
hqq,bos,mlp_down,Llama-2-7b-hf,8,128,11,4.19512872440464e-7
hqq,bos,attn_in,Llama-2-7b-hf,8,128,12,5.9118389117429615e-07
hqq,bos,attn_out,Llama-2-7b-hf,8,128,12,2.7195358143217163e-7
hqq,bos,mlp_gate,Llama-2-7b-hf,8,128,12,5.395663151830377e-7
hqq,bos,mlp_down,Llama-2-7b-hf,8,128,12,4.269928979283577e-7
hqq,bos,attn_in,Llama-2-7b-hf,8,128,13,6.466576110142341e-7
hqq,bos,attn_out,Llama-2-7b-hf,8,128,13,3.333917106829176e-7
hqq,bos,mlp_gate,Llama-2-7b-hf,8,128,13,6.470726816587558e-7
hqq,bos,mlp_down,Llama-2-7b-hf,8,128,13,5.854965365870157e-7
hqq,bos,attn_in,Llama-2-7b-hf,8,128,14,8.513561624567956e-7
hqq,bos,attn_out,Llama-2-7b-hf,8,128,14,3.6555030646923115e-7
hqq,bos,mlp_gate,Llama-2-7b-hf,8,128,14,7.545887115156802e-7
hqq,bos,mlp_down,Llama-2-7b-hf,8,128,14,6.822067462053383e-7
hqq,bos,attn_in,Llama-2-7b-hf,8,128,15,9.833842113948776e-7
hqq,bos,attn_out,Llama-2-7b-hf,8,128,15,4.698067073150014e-7
hqq,bos,mlp_gate,Llama-2-7b-hf,8,128,15,9.643223393140943e-7
hqq,bos,mlp_down,Llama-2-7b-hf,8,128,15,8.929897035159229e-7
hqq,bos,attn_in,Llama-2-7b-hf,8,128,16,1.075216005119728e-6
hqq,bos,attn_out,Llama-2-7b-hf,8,128,16,6.916154688951792e-7
hqq,bos,mlp_gate,Llama-2-7b-hf,8,128,16,1.2448658708308358e-6
hqq,bos,mlp_down,Llama-2-7b-hf,8,128,16,1.4305834383776528e-6
hqq,bos,attn_in,Llama-2-7b-hf,8,128,17,8.359891126019647e-7
hqq,bos,attn_out,Llama-2-7b-hf,8,128,17,5.739700554840965e-7
hqq,bos,mlp_gate,Llama-2-7b-hf,8,128,17,1.4203469618223608e-6
hqq,bos,mlp_down,Llama-2-7b-hf,8,128,17,1.333057753072353e-6
hqq,bos,attn_in,Llama-2-7b-hf,8,128,18,8.050450901464501e-7
hqq,bos,attn_out,Llama-2-7b-hf,8,128,18,4.3392731186031597e-7
hqq,bos,mlp_gate,Llama-2-7b-hf,8,128,18,1.6618445215499378e-6
hqq,bos,mlp_down,Llama-2-7b-hf,8,128,18,1.5923261571515468e-6
hqq,bos,attn_in,Llama-2-7b-hf,8,128,19,7.22292782029399e-7
hqq,bos,attn_out,Llama-2-7b-hf,8,128,19,4.2640439801289176e-7
hqq,bos,mlp_gate,Llama-2-7b-hf,8,128,19,1.9200545011699433e-6
hqq,bos,mlp_down,Llama-2-7b-hf,8,128,19,1.8573863371784682e-6
hqq,bos,attn_in,Llama-2-7b-hf,8,128,20,7.168357001319237e-7
hqq,bos,attn_out,Llama-2-7b-hf,8,128,20,5.615102622869017e-7
hqq,bos,mlp_gate,Llama-2-7b-hf,8,128,20,2.1993464542902075e-6
hqq,bos,mlp_down,Llama-2-7b-hf,8,128,20,1.9889364466507686e-6
hqq,bos,attn_in,Llama-2-7b-hf,8,128,21,5.872042265764321e-7
hqq,bos,attn_out,Llama-2-7b-hf,8,128,21,3.346579831031704e-7
hqq,bos,mlp_gate,Llama-2-7b-hf,8,128,21,2.439456466163392e-6
hqq,bos,mlp_down,Llama-2-7b-hf,8,128,21,2.161462361982558e-6
hqq,bos,attn_in,Llama-2-7b-hf,8,128,22,1.0302620694346842e-6
hqq,bos,attn_out,Llama-2-7b-hf,8,128,22,4.655049110624532e-7
hqq,bos,mlp_gate,Llama-2-7b-hf,8,128,22,2.667391754584969e-6
hqq,bos,mlp_down,Llama-2-7b-hf,8,128,22,2.252489366583177e-6
hqq,bos,attn_in,Llama-2-7b-hf,8,128,23,8.146088248395245e-7
hqq,bos,attn_out,Llama-2-7b-hf,8,128,23,4.4273190269450424e-7
hqq,bos,mlp_gate,Llama-2-7b-hf,8,128,23,2.9910061130067334e-6
hqq,bos,mlp_down,Llama-2-7b-hf,8,128,23,2.4335449779755436e-6
hqq,bos,attn_in,Llama-2-7b-hf,8,128,24,9.916113867802778e-7
hqq,bos,attn_out,Llama-2-7b-hf,8,128,24,6.080970251787221e-7
